"fecha_dato","ncodpers","ind_empleado","pais_residencia","sexo","age","fecha_alta","ind_nuevo","antiguedad","indrel","ult_fec_cli_1t","indrel_1mes","tiprel_1mes","indresi","indext","conyuemp","canal_entrada","indfall","tipodom","cod_prov","nomprov","ind_actividad_cliente","renta","segmento","ind_ahor_fin_ult1","ind_aval_fin_ult1","ind_cco_fin_ult1","ind_cder_fin_ult1","ind_cno_fin_ult1","ind_ctju_fin_ult1","ind_ctma_fin_ult1","ind_ctop_fin_ult1","ind_ctpp_fin_ult1","ind_deco_fin_ult1","ind_deme_fin_ult1","ind_dela_fin_ult1","ind_ecue_fin_ult1","ind_fond_fin_ult1","ind_hip_fin_ult1","ind_plan_fin_ult1","ind_pres_fin_ult1","ind_reca_fin_ult1","ind_tjcr_fin_ult1","ind_valo_fin_ult1","ind_viv_fin_ult1","ind_nomina_ult1","ind_nom_pens_ult1","ind_recibo_ult1"
2015-01-28,1056752,N,ES,V, 22,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHD,N, 1,49,"ZAMORA", 1,82451.58,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056684,N,ES,V, 37,2012-09-07, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1,15,"CORUÑA, A", 1,100010.67,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056683,N,ES,V, 23,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,47169.60000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056682,N,ES,H, 23,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,15,"CORUÑA, A", 0,93076.11,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056605,N,ES,V, 55,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KFC,N, 1,30,"MURCIA", 1,91052.1,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056612,N,ES,V, 57,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KFC,N, 1,46,"VALENCIA", 1,69228.48,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056613,N,ES,V, 31,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KFC,N, 1, 3,"ALICANTE", 1,108988.11000000002,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1, 1,1
2015-01-28,1056614,N,ES,H, 62,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KFC,N, 1, 3,"ALICANTE", 1,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056615,N,ES,V, 61,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KAT,N, 1,28,"MADRID", 1,82203.6,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056616,N,ES,V, 46,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KFC,N, 1, 8,"BARCELONA", 1,110539.74,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056617,N,ES,V, 33,2012-09-06, 0,     34, 1,,1.0,I,S,N,,KFC,N, 1, 8,"BARCELONA", 0,122552.1,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056620,N,ES,V, 23,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KFC,N, 1,25,"LERIDA", 1,22651.53,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056621,N,ES,H, 35,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KFC,N, 1,28,"MADRID", 1,149890.77,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1056624,N,ES,H, 22,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KHD,N, 1,23,"JAEN", 1,194531.16,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1056625,N,ES,V,  6,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KFA,N, 1, 8,"BARCELONA", 1,186018.39,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056626,N,ES,H, 22,2012-09-10, 0,     34, 1,,1.0,A,S,N,,KHD,N, 1,33,"ASTURIAS", 1,186128.88,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056627,N,ES,H, 22,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KHD,N, 1,49,"ZAMORA", 0,58999.02,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056630,N,ES,V, 26,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KAT,N, 1,28,"MADRID", 1,95362.23,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0, 0, 0,0
2015-01-28,1056631,N,ES,V, 38,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KAT,N, 1,28,"MADRID", 1,127316.73,01 - TOP,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056597,N,ES,H, 31,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KAT,N, 1,28,"MADRID", 1,67267.47,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056632,N,ES,H, 22,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KHD,N, 1,37,"SALAMANCA", 1,72959.06999999999,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1, 1,0
2015-01-28,1056596,N,ES,V, 42,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KFC,N, 1,35,"PALMAS, LAS", 1,82570.47,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1056592,N,ES,H, 47,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KAT,N, 1,28,"MADRID", 1,76689.51,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056563,N,ES,V, 50,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KFC,N, 1,28,"MADRID", 1,89244.48,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056564,N,ES,V, 23,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KFC,N, 1,46,"VALENCIA", 1,318430.65,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1056565,N,ES,V, 46,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KFC,N, 1,28,"MADRID", 1,158295.84,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056566,N,ES,H, 44,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KFC,N, 1,28,"MADRID", 1,85920.09,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0, 1, 1,1
2015-01-28,1056568,N,ES,V, 40,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KFC,N, 1,33,"ASTURIAS", 1,62257.59,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, 1, 1,1
2015-01-28,1056569,N,ES,H, 23,2012-09-06, 0,     34, 1,,1.0,I,S,N,,KFC,N, 1, 8,"BARCELONA", 1,121474.71,03 - UNIVERSITARIO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, 0, 0,0
2015-01-28,1056572,N,ES,V, 44,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KFC,N, 1,39,"CANTABRIA", 1,108144.15,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056573,N,ES,V, 45,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KFC,N, 1,48,"BIZKAIA", 1,,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056574,N,ES,H, 41,2014-12-18, 0,      7, 1,,1.0,A,S,N,,KAT,N, 1,48,"BIZKAIA", 1,,02 - PARTICULARES,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056575,N,ES,V, 49,2012-09-06, 0,     34, 1,,1.0,I,S,N,,KAT,N, 1,48,"BIZKAIA", 0,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056580,N,ES,H, 31,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KFC,N, 1,28,"MADRID", 1,234828.27,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1056585,N,ES,V, 41,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KFC,N, 1,47,"VALLADOLID", 1,76020.48,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056586,N,ES,V, 39,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KFC,N, 1, 8,"BARCELONA", 1,117176.04,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0, 1, 1,1
2015-01-28,1056587,N,ES,V, 32,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KAT,N, 1,24,"LEON", 1,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1056590,N,ES,V, 31,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KFC,N, 1,46,"VALENCIA", 1,47477.16,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 1, 1,1
2015-01-28,1056593,N,ES,H, 35,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KFC,N, 1, 8,"BARCELONA", 1,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056634,N,ES,V, 32,2012-09-06, 0,     34, 1,,1.0,I,S,N,,KAT,N, 1, 8,"BARCELONA", 0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056637,N,ES,V, 39,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KAT,N, 1, 7,"BALEARS, ILLES", 1,205101.18,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1056639,N,ES,H, 47,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KAT,N, 1,28,"MADRID", 1,143864.94,01 - TOP,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056666,N,ES,V, 23,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,36,"PONTEVEDRA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056667,N,ES,H, 25,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,41132.16,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056668,N,ES,H, 23,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,59757.60000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056669,N,ES,V, 28,2012-09-07, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1,28,"MADRID", 1,98864.04,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0, 0, 0,0
2015-01-28,1056670,N,ES,V, 22,2012-09-07, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1,27,"LUGO", 1,83423.25,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056671,N,ES,V, 28,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,40613.37,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056672,N,ES,V, 23,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,57339.56999999999,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056673,N,ES,H, 23,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,15,"CORUÑA, A", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056674,N,ES,H, 23,2012-09-07, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1,15,"CORUÑA, A", 1,70061.13,03 - UNIVERSITARIO,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056675,N,ES,V, 27,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,57431.58,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056676,N,ES,H, 27,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,50169.36,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056677,N,ES,H, 33,2012-09-07, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1,15,"CORUÑA, A", 1,59300.37,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056678,N,ES,H, 23,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,10,"CACERES", 0,51598.17,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056679,N,ES,H, 23,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,10,"CACERES", 0,34542.57,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056680,N,ES,V, 22,2012-09-07, 0,     34, 1,,1.0,A,S,N,,KHD,N, 1,37,"SALAMANCA", 1,49431.51,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056664,N,ES,H, 31,2012-09-07, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1,28,"MADRID", 1,115576.62,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1056663,N,ES,H, 23,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,158010.36000000002,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056662,N,ES,H, 26,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,28,"MADRID", 0,42921.21,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056661,N,ES,V, 24,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,59651.7,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056640,N,ES,H,  8,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KAT,N, 1,28,"MADRID", 1,146114.40000000002,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056643,,,, NA,,NA,     NA,NA,,,,,,,,,NA,NA,"",NA,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056645,N,ES,V, 16,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KAT,N, 1, 3,"ALICANTE", 1,,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056646,N,ES,V, 39,2012-09-06, 0,     34, 1,,1.0,I,S,N,,KAT,N, 1,28,"MADRID", 0,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056647,N,ES,V, 41,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KAT,N, 1,35,"PALMAS, LAS", 1,52367.52,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0, 0, 0,1
2015-01-28,1056648,N,ES,H, 47,2012-09-06, 0,     34, 1,,1.0,I,S,N,,KAT,N, 1,41,"SEVILLA", 0,,02 - PARTICULARES,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056649,N,ES,H, 12,2012-09-07, 0,     34, 1,,1.0,A,S,N,,KFA,N, 1,28,"MADRID", 1,,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056559,N,ES,V, 41,2012-09-06, 0,     34, 1,,1.0,A,S,N,,KFC,N, 1, 8,"BARCELONA", 1,79144.5,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056650,N,ES,H, 23,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,15,"CORUÑA, A", 0,115358.34,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056652,N,ES,H, 29,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,28,"MADRID", 0,37654.32,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056653,N,ES,V, 23,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,15,"CORUÑA, A", 0,73670.67,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056654,N,ES,H, 22,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,46864.08,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056656,N,ES,H, 23,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,41,"SEVILLA", 0,51915.33,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056657,N,ES,H, 23,2012-09-07, 0,     34, 1,,1.0,A,S,N,,KHE,N, 1,15,"CORUÑA, A", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056658,N,ES,H, 26,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,28,"MADRID", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056659,N,ES,H, 23,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1, 6,"BADAJOZ", 0,35276.10000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1056651,N,ES,V, 31,2012-09-07, 0,     34, 1,,1.0,I,S,N,,KHE,N, 1,40,"SEGOVIA", 0,51134.97,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1055104,N,ES,H, 15,2012-08-30, 0,     35, 1,,1,A,S,N,,KAT,N, 1,45,"TOLEDO", 1,69426.66,02 - PARTICULARES,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1055103,N,ES,V, 34,2012-08-30, 0,     35, 1,,1,A,S,N,,KAT,N, 1,48,"BIZKAIA", 1,,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,1
2015-01-28,1055100,N,ES,H, 53,2013-02-21, 0,     29, 1,,1,A,S,N,,KAT,N, 1, 9,"BURGOS", 1,77273.79000000001,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0, 1, 1,1
2015-01-28,1053266,N,ES,H, 28,2012-08-22, 0,     35, 1,,1,I,S,N,,KHE,N, 1,36,"PONTEVEDRA", 0,90264.57,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1053267,N,ES,H, 22,2012-08-22, 0,     35, 1,,1,A,S,N,,KHD,N, 1,17,"GIRONA", 1,152793.69,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1053270,N,ES,H, 22,2012-08-22, 0,     35, 1,,1,I,S,N,,KHD,N, 1,34,"PALENCIA", 0,107253.12,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1053272,N,ES,H, 22,2012-08-22, 0,     35, 1,,1,I,S,N,,KHE,N, 1,36,"PONTEVEDRA", 0,103266.3,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1053274,N,ES,V, 23,2012-08-22, 0,     35, 1,,1,I,S,N,,KHE,N, 1,15,"CORUÑA, A", 1,113189.52,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1053277,N,ES,V, 22,2012-08-22, 0,     35, 1,,1,I,S,N,,KHD,N, 1,30,"MURCIA", 0,79589.31,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1053279,N,ES,H, 23,2012-08-22, 0,     35, 1,,1,I,S,N,,KHE,N, 1,36,"PONTEVEDRA", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1053281,N,ES,V, 23,2012-08-22, 0,     35, 1,,1,A,S,N,,KHE,N, 1,36,"PONTEVEDRA", 1,114107.61000000002,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1053282,N,ES,H, 23,2012-08-22, 0,     35, 1,,1,I,S,N,,KHE,N, 1,32,"OURENSE", 0,86949.69,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1053283,N,ES,V, 62,2012-08-22, 0,     35, 1,,1,I,S,N,,KAT,N, 1,17,"GIRONA", 0,175815.21,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1053285,N,ES,H, 24,2012-08-22, 0,     35, 1,,1,I,S,N,,KHE,N, 1,36,"PONTEVEDRA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1053286,N,ES,H, 22,2012-08-22, 0,     35, 1,,1,I,S,N,,KHD,N, 1,15,"CORUÑA, A", 1,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1053288,N,ES,H, 23,2012-08-22, 0,     35, 1,,1,A,S,N,,KHE,N, 1,36,"PONTEVEDRA", 1,71449.95000000001,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1053289,N,ES,H, 28,2012-08-22, 0,     35, 1,,1,I,S,N,,KHE,N, 1,36,"PONTEVEDRA", 0,,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1053290,N,ES,V, 22,2012-08-22, 0,     35, 1,,1,I,S,N,,KHD,N, 1,30,"MURCIA", 0,126445.56,03 - UNIVERSITARIO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
2015-01-28,1053264,N,ES,V, 96,2012-08-22, 0,     35, 1,,1,A,S,N,,KAT,N, 1,47,"VALLADOLID", 1,110973.78,02 - PARTICULARES,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0, 0, 1,1
2015-01-28,1053292,N,ES,H, 58,2012-08-22, 0,     35, 1,,1,A,S,N,,KHE,N, 1,36,"PONTEVEDRA", 1,259253.91,02 - PARTICULARES,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, 0, 0,0
